"ANOENC"	"NUMERO"	"CLAVE"	"CLATEO"	"CCAA"	"NUTS1"	"CAPROV"	"TAMAMU"	"DENSIDAD"	"FACTOR"	"NMIEMB"	"TAMANO"	"NMIEMSD"	"NMIEMHU"	"NMIEMIN"	"NMIEM1"	"NMIEM2"	"NMIEM3"	"NMIEM4"	"NMIEM5"	"NMIEM6"	"NMIEM7"	"NMIEM8"	"NMIEM9"	"NMIEM10"	"NMIEM11"	"NMIEM12"	"NMIEM13"	"NUMACTI"	"NUMINACTI"	"NUMOCUP"	"NUMNOCUP"	"NUMESTU"	"NUMNOESTU"	"NNINOSD"	"NHIJOSD"	"UC1"	"UC2"	"PF2TEO"	"PF2RECO"	"TIPHOGAR1"	"TIPHOGAR2"	"TIPHOGAR3"	"TIPHOGAR4"	"TIPHOGAR5"	"TIPHOGAR6"	"TIPHOGAR7"	"TIPHOGAR8"	"TIPHOGAR9"	"TIPHOGAR10"	"TIPHOGAR11"	"NORDENSP"	"EDADSP"	"SEXOSP"	"PAISNACSP"	"NACIONASP"	"PAISSP"	"SITURESSP"	"UNIONSP"	"ESTADOCIVILSP"	"NORDENCOSP"	"NORDENP1SP"	"NORDENP2SP"	"PAISPADRESP"	"PAISMADRESP"	"ESTUDIOSSP"	"ESTUDREDSP"	"SITUACTSP"	"SITUREDSP"	"JORNADASP"	"OCUSP"	"PERCEPSP"	"IMPEXACPSP"	"INTERINPSP"	"TRABAJO"	"OCUPA"	"OCUPARED"	"ACTESTB"	"ACTESTBRED"	"SITPROF"	"SECTOR"	"CONTRATO"	"TIPOCONT"	"SITSOCI"	"SITSOCIRE"	"REGTEN"	"TIPOEDIF"	"ZONARES"	"TIPOCASA"	"NHABIT"	"ANNOCON"	"SUPERF"	"AGUACALI"	"FUENAGUA"	"CALEF"	"FUENCALE"	"VALOREST"	"CAPITPDTE"	"CAPITMENS"	"INTERESMENS"	"DISPOSIOV"	"NUMOVD"	"GASTOT"	"IMPUTGAS"	"GASTMON"	"GASTNOM1"	"GASTNOM2"	"GASTNOM3"	"GASTNOM4"	"GASTOTGR01"	"GASTOTGR02"	"GASTOTGR03"	"GASTOTGR04"	"GASTOTGR05"	"GASTOTGR06"	"GASTOTGR07"	"GASTOTGR08"	"GASTOTGR09"	"GASTOTGR10"	"GASTOTGR11"	"GASTOTGR12"	"GASTOTGR13"	"CAPROP"	"CAJENA"	"PENSIOJUB"	"PENSIOINCAP"	"PENSIOTR"	"DESEM"	"OTRSUB"	"RENTAS"	"OTROIN"	"FUENPRIN"	"FUENPRINRED"	"IMPEXAC"	"INTERIN"	"NUMPERI"
2024	06906	1	1	13	3	1	1	1	1313.093569	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	05						03	01				01	65	1	2	3	1	1		1	02	99	99	1	2	4	3	3	2		2	1	1700	-9	1	3	2	K	3	1	6	1	1	08	5	1	4	2	2	4	6	84	1	2	1	2	-9				6		66129390.92	8.12	52131943.15	0	0	0	13997447.77	9308196.47	415309.05	146810.89	19039727.08	779977.58	5372070.44	11350532.61	2215188.85	1181784.21	0	1324696.53	5902355.59	9092741.61	6	1	1	6	6	6	6	6	6	3	3	3400	07	2
2024	06907	2	2	10	5	1	1	1	1696.253337	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	06						03	02				02	48	1	1	1		1	3	1	01	99	99	1	1	5	4	1	1	1	1	1	2683	-9	1	5	3	O	3	1	1	1	1	03	1	2	4	2	2	5	6	89	1	1	6		-9	29600	400	-0.09	6		60391174.25	0	49790923.32	0	0	0	10600250.94	12265602.81	0	7144465.39	13409246.46	1469549.08	1031887.45	94990.19	2968663.85	4817155.93	0	10177520.02	2394990.97	4617102.1	6	1	6	6	6	6	6	6	6	2	2	3883	07	2
2024	06908	1	2	12	1	6	5	3	561.030646	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	50	6	1	1		1		1	99	99	99	1	1	3	2	1	1	1	1	1	-9	04	1	9	5	A	1	1	6	1	1	06	3	1	1	4	1	5	1	150	1	1	1	5	150000				6		7425813.88	0	3185440.59	344248.4	0	0	3896124.89	1841415.99	49133.64	0	4502037.99	459067.51	0	0	134647.35	0	0	0	353449.31	86062.1	6	1	6	6	6	6	1	6	6	2	2		04	1
2024	06909	1	1	01	6	6	3	2	2686.712208	4	4	0	0	0	4	0	0	4	0	4	0	0	2	0	2	0	0	3	1	2	2	1	3	1	1	3.1	2.5	3	3	11						05	04				01	58	1	1	1		1		1	02	99	99	1	1	3	2	1	1	1	1	1	1300	-9	1	8	4	C	2	1	6	1	1	01	1	5	4	2	2	6	1	78	1	3	6		57000				6		111064329.15	0	99892657.95	0	0	0	11171671.21	62793901.5	1294874.12	0	15505338	4365614.22	6829182.79	6173616.87	3218681.22	2219228.75	0	727404.11	3025237.95	4911249.63	6	1	6	6	6	6	1	6	6	2	2	3030	07	3
2024	06910	1	2	02	2	1	1	1	686.488364	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	2	0	0	2	1	2	1	1	2	1	1	2.4	2	2	2	11						04	04				01	55	1	1	1		1		-9	02	99	99	1	1	7	4	1	1	1	1	1	-9	-9	1	1	1	Q	3	1	1	1	1	04	2	1	4	2	2	5	6	90	1	2	1	2	245000				1	1	40907942.76	6.14	31743209.31	0	0	0	9164733.45	3313520.04	111681.72	2577727.83	12267683.59	713582.15	88419.5	3197582.45	1830032.52	3432452.4	892434.87	8797296.03	775450.39	2910079.26	6	1	6	6	6	6	6	6	6	2	2		05	2
2024	06911	2	2	05	7	6	5	2	706.984048	4	4	0	0	0	4	0	0	4	0	4	0	0	1	1	1	1	0	2	2	2	2	1	3	1	1	3.1	2.5	3	3	10						07	04				01	77	6	1	1		1		3	99	99	99	1	1	1	1	6	2		2	1	-9	02	6											1	2	3	1	8	6	120	1	1	6		250000				6		47659052.34	5.87	42622873.95	0	0	0	5036178.39	5620552.9	96196.89	4216001.19	6418332.2	291376.39	4139347.07	12844047.14	917594.29	1982040.69	1272571.29	4896719.31	420655.51	4543617.46	6	1	6	6	1	6	6	6	6	5	3		05	3
2024	06912	1	1	16	2	1	1	1	649.902138	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	68	1	1	1		1		4	99	99	99	1	1	7	4	3	2		2	-9	-9	-9	1	2	2	M	3	3				08	5	3	4	2	2	4	6	75	1	2	1	2					6		12075037.81	0	12075037.81	0	0	0	0	417836.01	0	0	7330896.12	0	0	0	467929.54	545917.8	0	3097340.75	215117.61	0	6	6	1	6	6	6	6	6	6	3	3		05	1
2024	06913	1	2	07	4	6	5	3	1179.690756	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	71	1	1	1		1		2	02	99	99	1	1	3	2	3	2		2	1	1983	-9	1	7	4	C	2	1	6	1	1	08	5	1	2	4	2	7	6	130	1	4	1	4	72000				6		22998215.25	0	16292960.49	0	0	0	6705254.76	1849786.83	0	1044625.17	9501593.73	0	0	3279032.93	637033.01	592247.65	165156.71	3908120.58	1745942.32	274676.33	6	6	1	6	6	6	6	6	6	3	3	1983	04	1
2024	06914	1	1	16	2	6	3	2	218.911537	3	3	0	0	0	3	0	0	3	0	3	0	0	2	0	1	0	0	2	1	2	1	1	2	1	1	2.4	2	2	2	10						07	04				03	53	6	1	1		1		4	99	99	99	1	1	7	4	1	1	1	1	1	-9	06	1	2	2	P	3	1	1	1	1	04	2	1	4	2	2	4	6	75	1	2	1	2	-9				6		8891391.66	0	6391972.3	0	0	0	2499419.36	1504295.82	0	439464.91	3255101.99	377929.04	95980.69	452647.04	336055.48	359306.4	776575.54	1132547.61	121312.02	40175.12	6	1	6	6	6	6	6	6	6	2	2		06	2
2024	06915	1	1	13	3	6	1	1	909.52337	4	4	0	0	0	2	2	2	2	2	2	1	1	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	08						05	03				01	39	1	1	1		1		-9	02	99	99	1	1	7	4	1	1	1	1	1	-9	06	1	3	2	J	3	1	6	1	1	02	2	2	4	2	2	5	6	120	1	2	1	2	300000	119000	-0.09	-0.09	6		37156384.28	0	26738869.71	0	0	600285.42	9817229.14	2864606.37	0	1163451.96	14182941.32	0	0	7983884.91	760361.54	1200370.22	1500713.56	5246907.2	1909999.08	343148.12	6	1	6	6	6	6	6	6	6	2	2		07	2
2024	06916	1	1	10	5	6	3	2	768.992585	5	5	0	0	0	2	3	3	2	3	2	1	2	0	0	2	0	0	2	3	1	4	0	5	3	3	3.2	2.4	1	1	09						06	03				01	43	1	1	1		1		1	02	99	99	1	1	3	2	1	1	1	1	1	1675	-9	1	7	4	C	2	1	6	1	1	01	1	3	4	2	2	5	1	110	1	1	6						6		17307106.35	0	17307106.35	0	0	0	0	1788755.03	42466.85	1131804.57	5874035.11	481108.95	23069.78	2957952.28	1031434.37	619778.19	349891.63	1531523.66	1177817.24	297468.7	6	1	6	6	6	1	1	6	6	2	2	2735	06	2
2024	06917	2	2	10	5	6	4	2	968.451612	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	1	1	0	2	0	0	1.7	1.5	1	1	06						03	02				01	64	1	1	1		1		2	02	99	99	1	1	4	3	1	1	1	1	1	-9	03	1	5	3	G	3	1	6	1	1	01	1	6	1	4	1	6	6	120	1	3	1	1	130000				6		31471715.24	0	26701146.44	0	0	0	4770568.8	9329189.97	85222.62	0	6741600.25	750904.66	1512384.47	2266115.99	488099.61	158823.56	1743212.9	1452677.42	4028235.74	2915248.03	6	1	6	6	6	6	6	6	6	2	2		04	2
2024	06918	1	2	16	2	6	5	3	718.012963	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	1	2	0	1	2	1	2	0	3	0	0	2.4	2	2	0	11						04	04				01	71	1	1	1		1		2	02	99	99	1	1	3	2	3	2		2	1	2200	-9	1	7	4	F	2	3				08	5	1	1	4	1	4	6	300	1	4	1	4	500000				6		63062960.89	4	39313277.73	0	0	0	23749683.17	5079077.47	73595.5	168500.99	27325238.93	19800.53	2758955.26	19583245.31	784871.75	2529922.77	0	3365258.13	1046862.9	327631.36	1	6	1	6	6	6	6	6	6	3	3	3699	07	2
2024	06919	1	1	09	5	1	1	1	2980.837572	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	01						02	01				01	65	6	1	1		1		4	99	99	99	1	1	4	3	1	1	1	1	1	1200	-9	1	5	3	G	3	2				05	3	1	4	2	2	6	6	92	1	2	1	2	375000				6		78953139.51	0	43114762.21	0	0	0	35838377.31	11110598.24	428993.47	0	42455836.71	1669269.04	6890702.85	0	2688715.49	0	0	3466865.81	8718949.9	1523208	1	6	6	6	6	6	6	6	6	1	1	1200	03	1
2024	06920	1	1	04	5	1	1	1	726.766714	3	3	0	0	0	2	1	1	2	1	2	1	0	0	0	2	0	0	2	1	2	1	0	3	1	1	2.2	1.8	1	1	07						04	03				02	41	6	1	1		1	1	2	01	99	99	1	1	7	4	1	1	1	1	1	-9	07	1	3	2	K	3	1	6	1	1	02	2	2	4	2	2	4	1	70	1	2	1	1	360000	144000	1	1	6		40493456.62	3.54	32816437.37	0	0	0	7677019.24	322144.48	54063.83	905476.42	9526807.69	246036.66	1886023.37	15205387.7	514757.34	148844.42	0	9469211.24	2102070.97	112632.5	6	1	6	6	6	6	6	1	6	2	2		08	2
2024	06921	1	1	05	7	6	2	1	578.012889	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	1	1	0	2	0	0	1.7	1.5	1	1	06						03	02				02	54	6	4	3	3	1	3	4	01	99	99	4	4	7	4	1	1	1	1	1	2700	-9	1	2	2	Q	3	1	1	1	1	04	2	2	3	2	2	4	6	84	1	1	6		-9	110000	1090	-0.09	6		10809741.47	18.97	6758625.7	0	0	0	4051115.77	434818.97	95729.75	108595.5	6006880.8	134164.06	616698.15	1645003.88	1075425.15	59399.86	0	457784.15	0	175241.2	6	1	6	6	6	6	6	6	6	2	2	3400	07	2
2024	06922	2	2	05	7	1	1	1	1298.339953	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	2	0	1	2	1	1	2	0	3	0	0	2.4	2	2	2	10						07	04				01	58	1	1	1		1		1	99	03	99	1	1	3	2	2	1		2	1	-9	02	1	5	3	I	3	1	6	1	1	07	4	3	4	3	2	5	6	93	1	3	6						6		41517840.79	7.93	41517840.79	0	0	0	0	3708069.82	1279043.57	2851199.91	18048988.18	3312667.17	3306278.36	819317.41	1445217.02	341499.9	0	3594999.96	1334693.47	1475866.03	6	1	6	6	1	1	6	6	6	6	3		05	3
2024	06923	1	1	16	2	6	2	1	906.450194	3	3	0	0	0	3	0	0	3	1	2	0	0	1	0	1	1	0	1	2	1	2	1	2	1	1	2.4	2	2	2	10						07	04				02	47	6	4	2	3	1		1	99	01	99	4	4	3	2	1	1	1	1	1	1167	-9	1	9	5	T	3	1	6	1	1	01	1	3	4	2	2	5	6	100	1	1	6						6		19655441.08	5.02	19655441.08	0	0	0	0	2829816.6	3471.52	2764115.29	9046161.06	533674.85	2053858.9	52226.32	0	52079.18	0	768963.11	7264.18	1543810.06	6	1	1	6	6	6	6	6	6	2	2	2209	05	2
2024	06924	2	2	16	2	6	4	2	656.063077	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	0	2	1	0	3	0	3	0	3	0	0	2.4	2	2	2	11						04	04				01	79	1	1	1		1		2	02	99	99	1	1	4	3	3	2		2	1	-9	05	1	4	3	K	3	1	6	1	1	08	5	1	4	2	2	5	6	93	1	2	1	2	300000				6		18640565.22	0	12299247.61	0	0	0	6341317.61	8003196.32	0	0	8358055.51	59865.76	0	37303.75	495983.69	120757.78	0	218937.62	514615.88	831848.93	6	6	1	6	1	6	6	6	6	3	3		07	2
2024	06925	1	2	14	6	6	1	1	251.644854	4	4	0	0	0	1	3	3	1	3	1	0	3	0	0	1	0	0	1	3	1	3	0	4	3	3	2.5	1.9	0	0	04						07	03				01	43	1	1	1		1		4	99	99	99	1	1	7	4	1	1	1	1	1	2200	-9	1	5	3	O	3	1	1	1	1	03	1	2	2	2	2	6	1	130	1	1	6		200000	123000	500	-0.09	6		7090548.44	3.37	5175087.11	0	0	0	1915461.33	1623683.77	23161.39	107158.77	2164047.2	320847.19	238797.99	775561.81	302980.4	647221.23	138404.67	153999.33	196282.99	398401.69	6	1	6	6	6	6	6	6	6	2	2	2200	05	1
2024	06926	1	1	08	4	6	5	3	797.559421	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	06						03	02				02	49	1	1	1		1	1	2	01	99	99	1	1	4	3	4	2		2	1	992	-9	1	5	3	O	3	1	1	1	1	11	6	2	2	4	2	5	6	85	1	2	1	2	56000	5800	43	275	6		24836133.59	7	20139718.95	398779.71	0	0	4297634.93	9608934.46	218863.31	1127856.5	5970842.87	679379.43	1410479.13	482740.53	1052778.44	380688.57	0	426506.08	766454.6	2710609.67	6	1	6	1	6	6	6	6	6	4	3	1592	04	2
2024	06927	1	1	16	2	6	5	2	393.998869	4	4	0	0	0	3	1	1	3	1	3	1	0	0	0	2	1	0	2	2	1	3	0	4	1	1	2.9	2.3	2	2	11						08	04				01	67	1	1	1		1		2	02	99	99	1	1	2	1	3	2		2	1	-9	05	1	7	4	C	2	1	6	1	1	08	5	1	3	2	2	5	6	90	1	2	1	2	-9				6		14140340.86	0	11161138.83	0	0	0	2979202.03	6196249.94	0	0	4086985.01	0	148537.57	98138.05	222215.36	560438.31	0	799612.28	2003988.57	24175.77	6	1	1	6	6	1	6	6	6	3	3		07	3
2024	06928	2	2	02	2	6	3	2	331.665219	3	3	0	0	0	2	1	1	2	1	2	0	1	0	0	2	0	0	2	1	2	1	0	3	1	1	2.2	1.8	1	1	07						04	03				01	49	1	1	1		1		2	02	99	99	1	1	5	4	1	1	1	1	1	-9	04	1	8	4	B	2	1	6	1	1	01	1	2	4	2	2	5	6	85	1	2	1	2	100000	13366	291.61	54.89	6		11129516.91	7.44	9425352.21	0	0	0	1704164.71	1257551.29	166640.85	142367.53	2879314.63	393.83	51418.39	255751.13	517780.34	2600168.93	140626.05	2668602.62	302747.33	146153.99	6	1	6	6	6	6	6	6	6	2	2		07	2
2024	06929	1	1	06	1	6	3	2	435.493593	4	4	0	0	0	4	0	0	4	1	3	0	0	2	0	2	0	0	2	2	2	2	2	2	2	2	3.1	2.5	3	3	11						05	04				01	49	1	1	1		1		2	02	99	99	1	1	5	4	1	1	1	1	1	2000	-9	1	3	2	C	2	1	6	1	1	02	2	2	1	2	1	7	1	180	1	1	1	1	-9	-9	-0.09	-0.09	6		20880910.05	9.01	15872051.01	0	0	0	5008859.04	3231766.8	44591.57	345210.89	6652268.37	269618.09	1149855.16	2740024.51	418448.6	42729.16	304845.52	4163431.2	522592.31	995527.86	6	1	6	6	6	6	6	6	6	2	2	3200	07	2
2024	06930	2	2	06	1	6	3	2	384.274793	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	85	1	1	1		1		3	99	99	99	1	1	3	2	3	2		2	1	-9	03	1	7	4	I	3	1	1	1	1	08	5	1	1	2	2	6	1	100	1	4	1	4	200000				6		5879645.04	0	3044357.92	0	0	0	2835287.12	978211.93	14359.17	0	3822873.33	54094.06	50853.7	20366.56	230564.88	26760.21	0	0	537984.71	143576.48	6	6	1	6	6	6	6	6	6	3	3		03	1
2024	06931	2	2	01	6	6	3	2	2332.138788	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	10						07	04				01	80	6	1	1		1		3	99	99	99	1	1	1	1	3	2		2	1	-9	02	1	9	5	G	3	2				08	5	3	3	2	3	3	6	50	1	3	6						6		28072996.67	0	28072996.67	0	0	0	0	12477022.1	0	2128076.64	8395606.35	754527.45	0	0	139928.33	0	0	0	1445926.05	2731909.75	6	6	1	6	6	6	6	6	6	3	3		02	1
2024	06932	1	1	15	2	1	1	1	517.271872	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	51	6	1	1		1		1	99	99	99	1	1	7	4	1	1	1	1	1	-9	06	1	2	2	O	3	1	1	1	1	04	2	1	4	1	2	4	6	65	1	1	1	1	250000				1	2	24404966.12	1.81	14388384.74	0	0	0	10016581.38	0	1529281.35	0	12795778.95	1663576.82	3620903.1	23422.07	574078.67	1343182.63	31036.31	576798.76	1367646.14	879261.31	6	1	6	6	6	6	6	6	6	2	2		06	1
2024	06933	2	2	01	6	6	3	2	3709.561293	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	41	6	1	1		1		-9	99	99	99	1	1	4	3	1	1	1	1	1	-9	03	1	5	3	I	3	1	6	1	1	01	1	1	3	2	2	4	6	90	1	3	6		70000				6		52895807.11	0	38523180.38	0	0	0	14372626.73	9932451.42	0	0	19157960.79	741912.26	118705.96	0	1424471.54	15112500.74	0	4651698.08	1187059.61	569046.7	6	1	6	6	6	6	6	6	6	2	2		03	1
2024	06934	1	2	16	2	1	1	1	580.513798	5	5	0	0	0	4	1	1	4	2	3	0	1	2	0	2	0	0	2	3	2	3	2	3	3	3	3.6	2.8	3	3	11						06	04				05	51	1	1	1		6	1	2	01	99	99	1	1	5	4	1	1	1	1	1	-9	05	1	8	4	H	3	1	6	1	1	01	1	6	4	2	2	4	6	92	1	2	1	2	-9				1	1	35926747.41	0	27157232.14	0	0	0	8769515.27	7834693	60539.3	1173836.77	9705181.61	887956.53	947412.34	8676708.22	1136390.59	1406633.31	1246943.64	460098.65	1053040.42	1337313.05	6	1	6	6	6	6	1	6	6	2	2		07	3
2024	06935	1	2	06	1	1	1	1	545.15619	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	77	6	1	1		1		4	99	99	99	1	1	4	3	3	2		2	1	1390	-9	1	5	3	G	3	1	6	1	1	08	5	1	4	2	2	4	1	90	1	2	1	2	-9				6		17204380.65	2.56	13847165.65	0	0	0	3357215	2283472.12	0	232145.68	4395192.38	2571768.71	440046.18	0	425221.83	2484685.77	81773.43	1800446.69	152643.73	2336984.14	6	6	1	6	6	6	6	6	6	3	3	1390	03	1
2024	06936	1	1	03	1	6	1	1	321.363746	2	2	0	0	0	2	0	0	2	0	2	0	0	1	0	1	0	0	1	1	0	2	0	2	1	1	1.7	1.5	1	1	10						07	04				02	21	6	1	1		1		1	99	01	99	1	1	2	1	7	2		2	1	275	-9	6											1	4	2	2	6	6	100	1	2	1	2	200000				6		7682566.34	4.72	5102092.64	0	0	0	2580473.7	1007883.27	9006.34	437963.4	3161190.84	614972.95	54645.07	49301.41	209978.69	374416.97	0	895726.13	122339.96	745141.31	6	6	6	6	6	6	6	6	1	9	3	525	02	2
2024	06937	1	1	01	6	6	5	3	886.904925	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	66	1	1	1		1		2	02	99	99	1	1	2	1	3	2		2	1	-9	02	1	8	4	H	3	1	6	1	1	08	5	1	2	2	2	5	6	90	1	1	6		80000				6		10698249.5	0	7471719.8	0	0	0	3226529.69	3599118.8	21881.99	0	5245716.57	379566.76	87053.7	31041.67	415071.5	43522.59	0	0	723714.42	151561.49	6	6	1	6	6	6	6	6	6	3	3		02	1
2024	06938	2	2	02	2	1	1	1	1169.619294	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	62	1	1	1		1		4	99	99	99	1	1	7	4	1	1	1	1	-9	-9	-9	1	8	4	H	3	2				05	3	2	4	2	2	4	6	53	1	1	1	1	140000	45000	200	50	6		13630534.21	0	6306333.27	0	0	0	7324200.94	1824860.42	0	0	8837688.3	0	0	0	292404.82	521947.92	0	1611514.2	371354.13	170764.42	1	6	6	6	6	6	6	6	6	1	1		05	1
2024	06939	1	1	10	5	1	1	1	607.777751	3	3	0	0	0	2	1	1	2	1	2	0	1	0	0	2	0	0	1	2	1	2	0	3	1	1	2.2	1.8	1	1	07						04	03				01	50	1	1	1		1		2	02	99	99	1	1	5	4	1	1	1	1	1	1900	-9	1	4	3	N	3	1	6	1	1	02	2	2	4	2	2	4	6	82	1	1	6		180000	25048	135.24	99.01	6		16186646.93	0	10965504.27	0	0	0	5221142.67	4383651.13	67805.9	628543.49	6721308.34	329536.65	0	66575.97	565476.42	289585.04	373357.87	933546.63	1659439.9	167819.59	1	6	6	6	6	6	1	6	6	1	1	2399	05	2
2024	06940	2	2	11	4	6	5	2	471.821111	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	66	1	4	1		1		2	02	99	99	4	4	2	1	3	2		2	1	-9	03	1	9	5	A	1	1	6	1	2	08	5	1	2	4	2	8	6	180	1	3	6		70000				1	1	14275484.43	4.49	9244652.95	0	0	0	5030831.48	4273079.47	67341.69	0	5737081.63	397945.91	837061.33	1970308.65	0	88000.78	0	0	595910.06	308754.91	6	6	1	6	6	6	1	6	6	3	3		04	2
2024	06941	1	2	08	4	6	4	2	1194.16845	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	83	6	1	1		1		3	99	99	99	1	1	2	1	6	2		2	1	1100	-9	6											1	2	2	2	6	6	100	1	1	1	4	-9				6		9130492.29	0	4174728.22	0	0	0	4955764.06	259790.26	0	1264027.3	6914200.32	0	0	0	286457.13	0	0	0	406017.27	0	6	6	1	6	6	6	6	6	6	3	3	1100	03	1
2024	06942	1	2	03	1	1	1	1	252.487316	2	2	0	0	0	2	0	0	2	0	2	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1.7	1.5	1	1	10						07	04				01	54	6	1	1		1		5	99	99	99	1	1	7	4	1	1	1	1	1	2182	-9	1	2	2	P	3	1	6	1	1	02	2	3	4	2	2	4	6	60	1	4	1	4					6		8195902.17	0	8195902.17	0	0	0	0	2157699.65	208446.18	0	1563401.46	289719.83	1490856.95	92800.79	406373.28	192769.02	196940.11	254294.58	276834.67	1065765.66	6	1	6	6	6	6	6	1	6	2	2	2182	05	1
2024	06943	1	1	02	2	6	5	3	1400.514112	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	53	1	1	1		1		2	99	99	99	1	1	3	2	1	1	1	1	-9	-9	-9	1	5	3	I	3	2				05	3	3	1	4	2		1	35	1	1	6						6		37669058.63	10.5	16185172.38	21483886.24	0	0	0	0	2882746.92	0	6638436.89	0	3955777.53	1643820.32	504185.08	0	0	21483886.24	560205.64	0	1	6	6	6	6	6	6	6	6	1	1		04	1
2024	06944	1	1	09	5	1	1	1	2090.386751	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	54	1	1	1		1		4	99	99	99	1	1	5	4	1	1	1	1	1	-9	05	1	3	2	J	3	1	6	1	1	02	2	2	4	2	2	7	6	78	1	2	1	2	250000	50000	200	200	6		55973446.89	0	31452823.19	0	0	0	24520623.69	6255888.96	0	0	30048500.95	250846.41	0	95948.75	1003385.64	7995729.32	0	6471609.27	3365522.67	486014.92	6	1	6	6	6	6	6	6	6	2	2		05	1
2024	06945	1	1	13	3	1	1	1	7781.476118	8	6	0	0	0	6	2	2	6	2	6	0	2	0	1	3	2	0	3	5	2	6	0	8	2	2	5.5	4.1	5	5	12						08	04				01	42	1	4	2	3	1		2	02	05	06	4	4	4	3	1	1	1	1	1	-9	03	1	9	5	G	3	1	6	1	1	01	1	3	4	2	3	5	6	55	1	2	1	2					6		267205626.85	20.08	267205626.85	0	0	0	0	73510072.15	2643217.11	21554526.14	78488134.66	7125874.1	17312076.04	22460239.33	8642706.33	7160637.43	0	15843067.32	3907870.8	8557205.44	6	1	6	6	6	6	6	6	6	2	2		04	2
2024	06946	2	2	12	1	6	5	2	658.388855	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	78	1	1	1		1		2	02	99	99	1	1	3	2	3	2		2	1	1133	-9	1	7	4	C	2	1	6	1	1	08	5	1	2	4	2	5	6	35	1	3	6		70000				6		12493559.17	0	8784734.67	128541.44	0	0	3580283.05	3865424.86	0	160207.95	4640696.1	0	624344.16	0	1422119.93	1122377.31	0	0	658388.85	0	6	6	1	6	6	6	6	6	6	3	3	1133	03	1
2024	06947	1	1	02	2	1	1	1	551.770663	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	2	0	1	1	2	1	2	0	3	0	0	2.4	2	2	2	10						07	04				01	61	6	1	1		1		1	99	03	99	1	1	4	3	1	1	1	1	1	-9	03	1	4	3	H	3	1	1	1	1	04	2	1	4	2	2	5	6	85	1	2	1	2	150000				1	1	16454474.32	7.59	9367817.65	0	0	0	7086656.66	3215129.79	289214.47	189438.29	9431056.15	259303.46	470281.02	186364.6	288024.29	153858.32	0	425658.55	801324.83	744820.57	6	1	1	6	1	6	6	1	6	2	2		07	3
