Comunidades y Ciudades Autónomas	Grupos ECOICOP ver.2	Tipo de dato	Periodo	Total
05 Canarias	09 Actividades recreativas, deporte y cultura	Media anual	2010	86,861
05 Canarias	09 Actividades recreativas, deporte y cultura	Media anual	2009	87,798
05 Canarias	09 Actividades recreativas, deporte y cultura	Media anual	2008	87,068
05 Canarias	09 Actividades recreativas, deporte y cultura	Media anual	2007	85,165
05 Canarias	09 Actividades recreativas, deporte y cultura	Media anual	2006	84,624
05 Canarias	09 Actividades recreativas, deporte y cultura	Media anual	2005	84,379
05 Canarias	09 Actividades recreativas, deporte y cultura	Media anual	2004	83,575
05 Canarias	09 Actividades recreativas, deporte y cultura	Media anual	2003	83,099
05 Canarias	09 Actividades recreativas, deporte y cultura	Media anual	2002	81,12
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2025	1,4
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2024	2,2
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2023	5
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2022	3,8
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2021	-0,3
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2020	-1,3
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2019	-0,4
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2018	0,3
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2017	1
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2016	-0,6
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2015	0,4
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2014	-0,8
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2013	1,7
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2012	1,1
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2011	0,8
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2010	-1,1
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2009	0,8
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2008	2,2
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2007	0,6
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2006	0,3
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2005	1
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2004	0,6
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2003	2,4
05 Canarias	09 Actividades recreativas, deporte y cultura	Variación de las medias anuales	2002	""
05 Canarias	10 Enseñanza	Media anual	2025	100
05 Canarias	10 Enseñanza	Media anual	2024	97,934
05 Canarias	10 Enseñanza	Media anual	2023	95,106
05 Canarias	10 Enseñanza	Media anual	2022	92,301
05 Canarias	10 Enseñanza	Media anual	2021	90,74
05 Canarias	10 Enseñanza	Media anual	2020	90,088
05 Canarias	10 Enseñanza	Media anual	2019	89,7
05 Canarias	10 Enseñanza	Media anual	2018	89,978
05 Canarias	10 Enseñanza	Media anual	2017	90,039
05 Canarias	10 Enseñanza	Media anual	2016	88,859
05 Canarias	10 Enseñanza	Media anual	2015	87,737
05 Canarias	10 Enseñanza	Media anual	2014	87,485
05 Canarias	10 Enseñanza	Media anual	2013	86,944
05 Canarias	10 Enseñanza	Media anual	2012	79,314
05 Canarias	10 Enseñanza	Media anual	2011	75,864
05 Canarias	10 Enseñanza	Media anual	2010	74,083
05 Canarias	10 Enseñanza	Media anual	2009	72,284
05 Canarias	10 Enseñanza	Media anual	2008	69,487
05 Canarias	10 Enseñanza	Media anual	2007	67,238
05 Canarias	10 Enseñanza	Media anual	2006	64,1
05 Canarias	10 Enseñanza	Media anual	2005	61,448
05 Canarias	10 Enseñanza	Media anual	2004	59,703
05 Canarias	10 Enseñanza	Media anual	2003	57,564
05 Canarias	10 Enseñanza	Media anual	2002	55,137
05 Canarias	10 Enseñanza	Variación de las medias anuales	2025	2,1
05 Canarias	10 Enseñanza	Variación de las medias anuales	2024	3
05 Canarias	10 Enseñanza	Variación de las medias anuales	2023	3
05 Canarias	10 Enseñanza	Variación de las medias anuales	2022	1,7
05 Canarias	10 Enseñanza	Variación de las medias anuales	2021	0,7
05 Canarias	10 Enseñanza	Variación de las medias anuales	2020	0,4
05 Canarias	10 Enseñanza	Variación de las medias anuales	2019	-0,3
05 Canarias	10 Enseñanza	Variación de las medias anuales	2018	-0,1
05 Canarias	10 Enseñanza	Variación de las medias anuales	2017	1,3
05 Canarias	10 Enseñanza	Variación de las medias anuales	2016	1,3
05 Canarias	10 Enseñanza	Variación de las medias anuales	2015	0,3
05 Canarias	10 Enseñanza	Variación de las medias anuales	2014	0,6
05 Canarias	10 Enseñanza	Variación de las medias anuales	2013	9,6
05 Canarias	10 Enseñanza	Variación de las medias anuales	2012	4,5
05 Canarias	10 Enseñanza	Variación de las medias anuales	2011	2,4
05 Canarias	10 Enseñanza	Variación de las medias anuales	2010	2,5
05 Canarias	10 Enseñanza	Variación de las medias anuales	2009	4
05 Canarias	10 Enseñanza	Variación de las medias anuales	2008	3,3
05 Canarias	10 Enseñanza	Variación de las medias anuales	2007	4,9
05 Canarias	10 Enseñanza	Variación de las medias anuales	2006	4,3
05 Canarias	10 Enseñanza	Variación de las medias anuales	2005	2,9
05 Canarias	10 Enseñanza	Variación de las medias anuales	2004	3,7
05 Canarias	10 Enseñanza	Variación de las medias anuales	2003	4,4
05 Canarias	10 Enseñanza	Variación de las medias anuales	2002	""
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2025	100
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2024	95,977
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2023	91,193
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2022	84,297
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2021	79,462
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2020	78,749
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2019	77,612
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2018	76,331
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2017	74,855
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2016	73,511
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2015	72,277
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2014	71,519
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2013	71,28
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2012	71,156
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2011	70,444
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2010	69,341
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2009	69,118
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2008	68,139
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2007	65,508
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2006	63,33
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2005	61,092
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2004	59,584
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2003	58,532
05 Canarias	11 Restaurantes y servicios de alojamiento	Media anual	2002	56,75
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2025	4,2
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2024	5,2
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2023	8,2
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2022	6,1
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2021	0,9
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2020	1,5
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2019	1,7
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2018	2
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2017	1,8
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2016	1,7
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2015	1,1
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2014	0,3
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2013	0,2
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2012	1
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2011	1,6
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2010	0,3
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2009	1,4
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2008	4
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2007	3,4
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2006	3,7
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2005	2,5
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2004	1,8
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2003	3,1
05 Canarias	11 Restaurantes y servicios de alojamiento	Variación de las medias anuales	2002	""
05 Canarias	12 Seguros y servicios financieros	Media anual	2025	100
05 Canarias	12 Seguros y servicios financieros	Media anual	2024	95,877
05 Canarias	12 Seguros y servicios financieros	Media anual	2023	92,229
05 Canarias	12 Seguros y servicios financieros	Media anual	2022	89,362
05 Canarias	12 Seguros y servicios financieros	Media anual	2021	86,897
05 Canarias	12 Seguros y servicios financieros	Media anual	2020	84,672
05 Canarias	12 Seguros y servicios financieros	Media anual	2019	83,134
05 Canarias	12 Seguros y servicios financieros	Media anual	2018	81,002
05 Canarias	12 Seguros y servicios financieros	Media anual	2017	79,143
05 Canarias	12 Seguros y servicios financieros	Media anual	2016	76,415
05 Canarias	12 Seguros y servicios financieros	Media anual	2015	74,161
05 Canarias	12 Seguros y servicios financieros	Media anual	2014	72,222
05 Canarias	12 Seguros y servicios financieros	Media anual	2013	70,394
05 Canarias	12 Seguros y servicios financieros	Media anual	2012	69,104
05 Canarias	12 Seguros y servicios financieros	Media anual	2011	67,445
05 Canarias	12 Seguros y servicios financieros	Media anual	2010	65,146
05 Canarias	12 Seguros y servicios financieros	Media anual	2009	63,317
05 Canarias	12 Seguros y servicios financieros	Media anual	2008	61,277
05 Canarias	12 Seguros y servicios financieros	Media anual	2007	59,463
05 Canarias	12 Seguros y servicios financieros	Media anual	2006	57,747
05 Canarias	12 Seguros y servicios financieros	Media anual	2005	55,762
05 Canarias	12 Seguros y servicios financieros	Media anual	2004	53,734
05 Canarias	12 Seguros y servicios financieros	Media anual	2003	51,701
05 Canarias	12 Seguros y servicios financieros	Media anual	2002	49,363
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2025	4,3
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2024	4
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2023	3,2
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2022	2,8
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2021	2,6
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2020	1,9
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2019	2,6
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2018	2,3
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2017	3,6
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2016	3
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2015	2,7
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2014	2,6
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2013	1,9
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2012	2,5
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2011	3,5
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2010	2,9
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2009	3,3
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2008	3,1
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2007	3
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2006	3,6
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2005	3,8
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2004	3,9
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2003	4,7
05 Canarias	12 Seguros y servicios financieros	Variación de las medias anuales	2002	""
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2025	100
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2024	97,337
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2023	95,04
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2022	90,843
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2021	87,155
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2020	86,46
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2019	85,233
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2018	85,086
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2017	84,959
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2016	84,897
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2015	85,303
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2014	85,926
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2013	86,707
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2012	87,52
05 Canarias	13 Cuidado personal, protección social, y bienes y servicios diversos	Media anual	2011	86,855
